,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
10645,Apartamento,Méier,3,1,1,85,1700.0,900.0,1350.0
10646,Apartamento,Barra da Tijuca,2,2,1,84,3400.0,656.0,307.0
10647,Casa de Condomínio,Recreio dos Bandeirantes,4,2,4,168,4000.0,1161.0,
10648,Apartamento,Botafogo,2,0,1,85,3000.0,700.0,145.0
10649,Apartamento,Botafogo,1,1,1,58,2900.0,1275.0,126.0
10650,Apartamento,Camorim,3,1,1,65,1350.0,560.0,700.0
10651,Apartamento,Ipanema,2,0,0,100,2700.0,1580.0,180.0
10652,Apartamento,Andaraí,3,1,2,66,800.0,620.0,25.0
10653,Apartamento,Anil,3,1,0,65,850.0,430.0,
10654,Apartamento,Barra da Tijuca,2,2,0,105,6000.0,2450.0,270.0
10655,Apartamento,Copacabana,1,0,0,44,1900.0,460.0,25.0
10656,Apartamento,Recreio dos Bandeirantes,2,2,1,90,1690.0,620.0,155.0
10657,Apartamento,Campo Grande,3,1,0,90,1000.0,,
10658,Apartamento,Copacabana,1,0,0,32,1200.0,430.0,29.0
10659,Apartamento,Barra da Tijuca,2,1,1,75,3000.0,1200.0,200.0
10660,Apartamento,Recreio dos Bandeirantes,4,2,3,190,3950.0,1290.0,300.0
10661,Casa,Campo Grande,2,0,1,54,1000.0,,
10662,Apartamento,Ipanema,3,1,1,107,6000.0,1260.0,328.0
10663,Apartamento,São Cristóvão,2,1,0,50,990.0,375.0,15.0
10664,Apartamento,Leblon,2,1,1,73,5500.0,1870.0,400.0
10665,Casa de Condomínio,Freguesia (Jacarepaguá),3,2,3,180,3500.0,600.0,
10666,Apartamento,Méier,2,0,0,130,1950.0,,
10667,Casa de Condomínio,Barra da Tijuca,3,3,1,325,6500.0,1172.0,575.0
10668,Apartamento,Leblon,1,0,1,50,2990.0,1725.0,259.0
10669,Apartamento,Recreio dos Bandeirantes,2,0,2,80,3500.0,1370.0,240.0
10670,Apartamento,Engenho Novo,2,1,0,92,900.0,660.0,93.0
10671,Apartamento,Copacabana,3,1,2,220,12000.0,,
10672,Apartamento,Flamengo,3,1,0,100,3300.0,700.0,147.0
10673,Apartamento,Ipanema,3,1,1,162,7000.0,1620.0,450.0
10674,Apartamento,Copacabana,1,0,0,31,1100.0,397.0,67.0
10675,Apartamento,Copacabana,4,0,0,300,26000.0,1580.0,
10676,Apartamento,Barra da Tijuca,4,3,2,225,7600.0,2651.0,720.0
10677,Apartamento,Jardim Botânico,3,2,1,145,4500.0,1575.0,
10678,Apartamento,Barra da Tijuca,3,2,2,210,4200.0,2800.0,
10679,Apartamento,Botafogo,3,2,1,104,3650.0,1870.0,254.0
10680,Apartamento,Rocha,2,1,0,68,1000.0,,
10681,Apartamento,Barra da Tijuca,4,3,4,340,12000.0,3400.0,700.0
10682,Apartamento,Camorim,3,2,1,161,1500.0,900.0,2700.0
10683,Apartamento,Barra da Tijuca,4,3,4,392,25000.0,6700.0,25000.0
10684,Apartamento,Tijuca,3,0,1,85,1500.0,763.0,137.0
10685,Apartamento,Barra da Tijuca,4,3,4,200,8000.0,4300.0,
10686,Apartamento,Catete,1,0,0,35,2700.0,,
10687,Apartamento,Leblon,4,3,2,250,10000.0,3300.0,800.0
10688,Casa de Vila,Taquara,1,0,0,60,1000.0,,
10689,Quitinete,Copacabana,1,0,0,42,5000.0,500.0,1300.0
10690,Apartamento,Taquara,3,1,3,82,1600.0,700.0,95.0
10691,Apartamento,Freguesia (Jacarepaguá),2,1,1,57,1500.0,606.0,77.0
10692,Apartamento,Copacabana,3,0,0,100,3000.0,650.0,
10693,Apartamento,Flamengo,1,1,0,44,1799.0,440.0,20.0
10694,Apartamento,Recreio dos Bandeirantes,2,1,1,69,2300.0,550.0,1400.0
10695,Apartamento,Copacabana,1,0,0,35,1600.0,500.0,
10696,Quitinete,Copacabana,1,0,0,39,1300.0,650.0,76.0
10697,Casa de Condomínio,Barra da Tijuca,5,6,4,600,11000.0,1680.0,1700.0
10698,Apartamento,Botafogo,3,2,1,105,5000.0,1800.0,2570.0
10699,Apartamento,Ipanema,3,1,1,145,8000.0,1550.0,438.0
10700,Apartamento,Flamengo,2,0,0,86,2500.0,634.0,143.0
10701,Apartamento,Freguesia (Jacarepaguá),2,1,0,75,1190.0,570.0,50.0
10702,Apartamento,Barra da Tijuca,3,2,1,200,5500.0,1700.0,230.0
10703,Quitinete,Glória,1,0,0,29,900.0,335.0,24.0
10704,Apartamento,Recreio dos Bandeirantes,2,1,1,85,2000.0,690.0,142.0
10705,Apartamento,Copacabana,2,0,0,70,3500.0,500.0,92.0
10706,Apartamento,Catete,3,1,1,94,3000.0,1227.0,
10707,Apartamento,Leblon,1,1,0,54,3990.0,1590.0,110.0
10708,Apartamento,Flamengo,4,1,2,269,8500.0,2200.0,540.0
10709,Apartamento,Tijuca,2,1,0,99,1800.0,660.0,141.0
10710,Apartamento,Barra da Tijuca,4,4,3,500,28000.0,8000.0,2630.0
10711,Apartamento,Recreio dos Bandeirantes,3,2,1,90,2600.0,540.0,140.0
10712,Apartamento,Barra da Tijuca,1,1,0,70,2500.0,1000.0,200.0
10713,Apartamento,Copacabana,2,1,1,85,2600.0,819.0,136.0
10714,Apartamento,Santa Teresa,3,0,0,96,2600.0,448.0,
10715,Apartamento,Centro,1,1,0,38,1200.0,381.0,14.0
10716,Apartamento,Flamengo,1,0,0,55,1800.0,500.0,30.0
10717,Apartamento,Tijuca,1,1,0,54,1600.0,690.0,
10718,Apartamento,Tijuca,2,0,0,70,1700.0,690.0,80.0
10719,Apartamento,Tijuca,2,0,0,75,1800.0,574.0,24.0
10720,Apartamento,Copacabana,4,1,0,295,4999.0,2100.0,530.0
10721,Casa de Condomínio,Barra da Tijuca,4,3,4,270,11000.0,700.0,550.0
10722,Apartamento,Recreio dos Bandeirantes,3,3,2,195,2800.0,750.0,450.0
10723,Casa de Condomínio,Barra da Tijuca,5,4,2,600,12000.0,800.0,
10724,Apartamento,Barra da Tijuca,1,1,1,60,1600.0,1095.0,107.0
10725,Apartamento,Lagoa,4,1,1,178,5100.0,1900.0,550.0
10726,Apartamento,Copacabana,3,1,1,126,3200.0,1430.0,187.0
10727,Apartamento,Tijuca,3,1,0,100,2000.0,800.0,
10728,Casa,Jacarepaguá,8,20,7,2000,15000.0,,
10729,Apartamento,Curicica,2,1,0,44,1100.0,395.0,162.0
10730,Apartamento,Lagoa,4,2,1,256,15000.0,2300.0,800.0
10731,Apartamento,Recreio dos Bandeirantes,3,1,1,100,2900.0,754.0,
10732,Quitinete,Copacabana,1,0,1,44,1500.0,376.0,25.0
10733,Apartamento,Ipanema,2,1,1,90,5300.0,1350.0,350.0
10734,Apartamento,Recreio dos Bandeirantes,3,1,2,75,3000.0,804.0,135.0
10735,Apartamento,Engenho Novo,1,0,0,46,1100.0,500.0,
10736,Casa de Condomínio,Barra da Tijuca,4,4,4,400,16000.0,1300.0,590.0
10737,Apartamento,Barra da Tijuca,2,2,1,84,2300.0,1308.0,214.0
10738,Apartamento,Pechincha,3,1,1,90,1150.0,837.0,116.0
10739,Apartamento,Tijuca,3,1,1,100,3000.0,880.0,131.0
10740,Apartamento,Jardim Guanabara,3,2,1,120,2250.0,451.0,254.0
10741,Apartamento,Barra da Tijuca,3,1,1,85,1800.0,1200.0,
10742,Apartamento,Laranjeiras,3,1,1,93,3000.0,1100.0,
10743,Apartamento,Ipanema,4,3,1,230,12900.0,3800.0,
10744,Apartamento,Botafogo,3,2,1,120,5500.0,1420.0,
10745,Apartamento,Engenho da Rainha,2,1,0,52,700.0,576.0,
10746,Apartamento,Laranjeiras,1,0,0,24,900.0,415.0,29.0
10747,Apartamento,Leblon,2,0,0,78,3100.0,890.0,202.0
10748,Apartamento,Copacabana,3,0,0,154,4500.0,1800.0,
10749,Apartamento,Rocha Miranda,2,1,0,55,1100.0,220.0,
10750,Apartamento,Copacabana,5,2,2,390,12400.0,3522.0,1082.0
10751,Apartamento,Barra da Tijuca,2,2,1,80,3000.0,1200.0,250.0
10752,Apartamento,Tijuca,2,0,0,84,1700.0,690.0,
10753,Apartamento,Gávea,3,1,1,107,4500.0,1142.0,255.0
10754,Apartamento,Ipanema,1,1,0,90,7000.0,,
10755,Apartamento,Ipanema,3,1,1,126,6000.0,1516.0,590.0
10756,Quitinete,Copacabana,1,0,0,30,1600.0,540.0,25.0
10757,Apartamento,Madureira,2,0,0,53,900.0,250.0,
10758,Casa Comercial,Tijuca,0,0,0,150,3800.0,,165.0
10759,Apartamento,Barra da Tijuca,2,1,1,77,3000.0,1350.0,180.0
10760,Apartamento,Campo Grande,2,1,0,58,700.0,130.0,
10761,Casa de Condomínio,Recreio dos Bandeirantes,5,2,5,236,3700.0,730.0,
10762,Apartamento,Jacarepaguá,2,1,0,55,1000.0,480.0,52.0
10763,Casa,Freguesia (Jacarepaguá),3,2,0,140,2200.0,,128.0
10764,Casa de Vila,Guadalupe,1,0,0,45,700.0,,
10765,Quitinete,Realengo,1,0,0,60,650.0,,
10766,Apartamento,Laranjeiras,1,0,0,25,1300.0,450.0,25.0
10767,Apartamento,Bonsucesso,2,0,0,57,1100.0,450.0,
10768,Apartamento,Recreio dos Bandeirantes,2,1,1,106,1700.0,650.0,206.0
10769,Apartamento,Flamengo,3,1,1,100,3700.0,660.0,182.0
10770,Apartamento,Copacabana,2,0,0,90,2300.0,772.0,191.0
10771,Apartamento,Centro,2,0,0,47,1200.0,515.0,50.0
10772,Apartamento,Lagoa,3,1,0,115,4200.0,990.0,220.0
10773,Apartamento,Lagoa,4,3,1,210,11000.0,2000.0,944.0
10774,Apartamento,Realengo,3,1,1,100,1400.0,605.0,
10775,Apartamento,Copacabana,2,0,1,80,3500.0,650.0,80.0
10776,Apartamento,Freguesia (Jacarepaguá),3,2,1,120,1990.0,980.0,153.0
10777,Apartamento,Vila Isabel,3,2,0,95,1600.0,700.0,
10778,Apartamento,Ipanema,3,2,2,113,9000.0,1885.0,580.0
10779,Casa Comercial,Botafogo,0,5,0,450,16000.0,,
10780,Apartamento,Barra da Tijuca,2,2,2,82,2600.0,1750.0,150.0
10781,Apartamento,Leblon,2,0,0,63,3300.0,841.0,
10782,Apartamento,Lagoa,2,1,1,80,4000.0,1118.0,359.0
10783,Apartamento,Freguesia (Jacarepaguá),2,1,2,75,1600.0,580.0,
10784,Apartamento,Vila da Penha,1,0,0,40,800.0,,
10785,Apartamento,Glória,2,0,0,74,2200.0,544.0,81.0
10786,Apartamento,Copacabana,2,1,1,100,4250.0,1630.0,387.0
10787,Apartamento,Maracanã,3,1,0,81,1750.0,597.0,94.0
10788,Quitinete,Glória,1,0,0,30,1000.0,357.0,
10789,Apartamento,Ipanema,2,2,1,160,7999.0,1231.0,461.0
10790,Apartamento,Leblon,3,2,1,151,9500.0,2600.0,400.0
10791,Apartamento,Barra da Tijuca,3,3,0,128,3300.0,1500.0,200.0
10792,Apartamento,Copacabana,2,0,1,108,2500.0,1020.0,
10793,Casa de Vila,Laranjeiras,3,1,0,115,4200.0,,128.0
10794,Apartamento,Ipanema,2,2,1,170,8000.0,1400.0,355.0
10795,Casa,Jardim Botânico,5,4,1,845,35000.0,,1540.0
10796,Apartamento,Vila Isabel,2,0,0,63,1250.0,224.0,48.0
10797,Apartamento,Madureira,1,0,0,40,600.0,,
10798,Apartamento,Campo Grande,2,1,0,50,730.0,220.0,
10799,Quitinete,Barra da Tijuca,1,1,0,35,1300.0,1700.0,
10800,Casa de Condomínio,Campo Grande,2,1,0,85,1000.0,,
10801,Apartamento,São Conrado,2,1,1,88,2300.0,1080.0,
10802,Apartamento,Ipanema,2,1,0,90,7000.0,,
10803,Apartamento,Botafogo,1,1,0,42,2700.0,507.0,68.0
10804,Apartamento,Taquara,1,1,0,55,700.0,406.0,
10805,Apartamento,Piedade,2,1,0,70,1000.0,150.0,135.0
10806,Apartamento,Flamengo,3,1,1,125,5200.0,770.0,343.0
10807,Apartamento,Copacabana,2,2,2,75,5000.0,2000.0,100.0
10808,Apartamento,Leblon,4,2,1,150,7500.0,2000.0,400.0
10809,Apartamento,Taquara,2,1,0,55,900.0,514.0,39.0
10810,Apartamento,Copacabana,3,0,1,200,4500.0,1900.0,360.0
10811,Flat,Lagoa,2,1,0,58,2500.0,1400.0,420.0
10812,Apartamento,Barra da Tijuca,3,1,1,70,2200.0,615.0,80.0
10813,Apartamento,Ipanema,3,2,1,150,6300.0,2200.0,495.0
10814,Apartamento,Leblon,3,2,1,205,5400.0,3000.0,675.0
10815,Apartamento,Copacabana,1,0,0,35,1250.0,380.0,17.0
10816,Apartamento,Copacabana,1,0,0,46,1600.0,600.0,25.0
10817,Apartamento,Leblon,4,3,4,300,8500.0,10000.0,1280.0
10818,Apartamento,Lagoa,4,3,1,230,12000.0,4600.0,860.0
10819,Apartamento,Leblon,4,2,1,154,7500.0,1750.0,350.0
10820,Apartamento,Urca,2,0,0,63,3800.0,770.0,
10821,Apartamento,Tijuca,2,1,1,80,2200.0,990.0,104.0
10822,Apartamento,Barra da Tijuca,2,2,1,98,2500.0,1800.0,200.0
10823,Apartamento,São Cristóvão,2,1,1,60,1350.0,630.0,38.0
10824,Apartamento,Botafogo,1,0,1,40,2800.0,800.0,180.0
10825,Apartamento,Barra da Tijuca,4,2,4,400,15000.0,3000.0,700.0
10826,Apartamento,Flamengo,1,1,0,90,2000.0,1540.0,197.0
10827,Apartamento,Barra da Tijuca,3,2,1,117,4500.0,990.0,624.0
10828,Casa,Jardim Botânico,4,3,4,451,20000.0,,1750.0
10829,Apartamento,Copacabana,4,1,2,190,6500.0,2900.0,366.0
10830,Apartamento,Copacabana,3,1,1,140,4800.0,1200.0,200.0
10831,Apartamento,Botafogo,3,1,0,105,2800.0,1060.0,101.0
10832,Apartamento,Barra da Tijuca,2,1,1,80,2150.0,1327.0,
10833,Casa de Condomínio,Barra de Guaratiba,4,2,2,300,7500.0,1300.0,802.0
10834,Apartamento,Ipanema,4,2,3,300,15000.0,5000.0,1000.0
10835,Quitinete,Ramos,1,0,0,25,680.0,,
10836,Apartamento,Humaitá,3,1,1,110,4200.0,1150.0,252.0
10837,Apartamento,Leblon,2,1,1,110,6300.0,1800.0,150.0
10838,Apartamento,Copacabana,3,1,0,100,2300.0,1451.0,248.0
10839,Apartamento,Andaraí,1,1,0,60,1300.0,1.0,25.0
10840,Apartamento,Lagoa,4,1,4,398,17000.0,,
10841,Apartamento,Vila Isabel,2,0,0,83,1700.0,260.0,81.0
10842,Apartamento,Padre Miguel,2,1,0,61,800.0,435.0,
10843,Casa de Condomínio,Vargem Pequena,4,2,4,230,3450.0,390.0,160.0
10844,Apartamento,Gávea,3,1,0,90,3800.0,1028.0,235.0
10845,Apartamento,Copacabana,1,0,0,31,1200.0,521.0,25.0
10846,Apartamento,Barra da Tijuca,2,1,1,100,2700.0,1500.0,280.0
10847,Casa Comercial,Ipanema,0,0,0,200,30000.0,,
10848,Apartamento,Tijuca,3,0,0,80,1300.0,400.0,172.0
10849,Apartamento,Barra da Tijuca,3,1,1,110,2800.0,2685.0,731.0
10850,Apartamento,Humaitá,2,0,0,65,2300.0,650.0,122.0
10851,Apartamento,Botafogo,2,1,1,73,3200.0,652.0,87.0
10852,Apartamento,Laranjeiras,2,1,0,70,2400.0,820.0,94.0
10853,Apartamento,Ipanema,3,1,1,130,6500.0,1900.0,300.0
10854,Apartamento,Lagoa,3,1,1,75,4000.0,1250.0,244.0
10855,Apartamento,Flamengo,1,0,0,45,2600.0,480.0,70.0
10856,Apartamento,Grajaú,2,1,1,86,1500.0,749.0,
10857,Apartamento,Lagoa,3,3,1,252,7700.0,1902.0,634.0
10858,Casa,Gávea,4,4,0,450,13000.0,,600.0
10859,Apartamento,Santa Teresa,2,0,1,70,2900.0,750.0,250.0
10860,Casa de Vila,Tijuca,2,0,0,71,2500.0,,60.0
10861,Apartamento,Freguesia (Jacarepaguá),2,1,1,77,1600.0,742.0,103.0
10862,Apartamento,Recreio dos Bandeirantes,3,3,3,191,3000.0,1300.0,6800.0
10863,Casa de Condomínio,Recreio dos Bandeirantes,4,4,4,300,9000.0,600.0,3000.0
10864,Apartamento,Flamengo,1,0,0,50,2300.0,440.0,220.0
10865,Apartamento,Curicica,2,1,0,59,1400.0,510.0,13.0
10866,Apartamento,Leblon,4,1,2,205,17000.0,6000.0,772.0
10867,Quitinete,Copacabana,0,0,0,23,1200.0,460.0,20.0
10868,Apartamento,Taquara,1,0,0,50,800.0,,13.0
10869,Apartamento,Flamengo,1,0,0,44,1500.0,330.0,
10870,Apartamento,Ipanema,1,0,0,36,2500.0,450.0,45.0
10871,Apartamento,São Cristóvão,3,1,1,95,2500.0,1000.0,98.0
10872,Casa Comercial,Rio Comprido,0,2,0,250,4500.0,,109.0
10873,Apartamento,Catete,2,1,1,64,2800.0,575.0,184.0
10874,Apartamento,Ipanema,3,1,1,100,4700.0,1600.0,218.0
10875,Apartamento,Pavuna,2,1,0,44,600.0,363.0,
10876,Apartamento,Barra da Tijuca,2,2,1,105,5000.0,2200.0,580.0
10877,Apartamento,Cosmos,2,0,0,43,750.0,,
10878,Casa de Vila,Abolição,2,0,0,68,1200.0,,12.0
10879,Apartamento,Copacabana,1,0,0,35,1400.0,400.0,220.0
10880,Quitinete,Ipanema,1,0,0,23,2200.0,,300.0
10881,Apartamento,Ipanema,1,0,0,33,2000.0,650.0,
10882,Apartamento,Recreio dos Bandeirantes,1,3,1,200,1500.0,1500.0,450.0
10883,Apartamento,Botafogo,1,1,1,60,2300.0,550.0,120.0
10884,Casa,Engenho de Dentro,2,0,0,33,900.0,,16.0
10885,Apartamento,Barra da Tijuca,3,2,3,160,5000.0,240.0,490.0
10886,Apartamento,Barra da Tijuca,3,2,1,185,8000.0,2112.0,929.0
10887,Apartamento,Copacabana,3,1,0,171,2600.0,1700.0,385.0
10888,Apartamento,Barra da Tijuca,1,2,1,85,3800.0,,
10889,Apartamento,Copacabana,3,0,0,90,2000.0,1700.0,1919.0
10890,Apartamento,Barra da Tijuca,3,2,3,109,5495.0,982.0,223.0
10891,Apartamento,Copacabana,3,1,1,140,4800.0,1556.0,188.0
10892,Apartamento,Freguesia (Jacarepaguá),2,1,0,60,1350.0,440.0,15.0
10893,Apartamento,Copacabana,3,1,1,120,7000.0,1250.0,192.0
10894,Apartamento,Copacabana,3,1,0,160,4000.0,1100.0,220.0
10895,Apartamento,Recreio dos Bandeirantes,3,2,1,100,1800.0,790.0,173.0
10896,Apartamento,Ipanema,3,2,2,450,20000.0,3500.0,1500.0
10897,Apartamento,Barra da Tijuca,2,1,1,82,2300.0,1260.0,265.0
10898,Apartamento,Barra da Tijuca,5,2,5,1200,24000.0,7500.0,5500.0
10899,Casa de Condomínio,São Conrado,4,2,1,320,5500.0,2260.0,38.0
10900,Apartamento,Senador Vasconcelos,2,1,0,65,650.0,220.0,
10901,Apartamento,Barra da Tijuca,4,3,4,287,20000.0,3000.0,
10902,Apartamento,São Francisco Xavier,3,0,0,77,1400.0,550.0,50.0
10903,Apartamento,Anil,2,0,0,40,650.0,18.0,8.0
10904,Apartamento,Senador Vasconcelos,2,0,0,60,700.0,,
10905,Apartamento,Recreio dos Bandeirantes,2,2,1,110,2200.0,680.0,218.0
10906,Apartamento,Barra da Tijuca,2,1,1,70,1750.0,1200.0,150.0
10907,Apartamento,Copacabana,1,1,0,38,1600.0,684.0,55.0
10908,Apartamento,Ipanema,3,4,0,120,8000.0,4000.0,850.0
10909,Apartamento,Guaratiba,2,1,0,45,600.0,301.0,
10910,Apartamento,Copacabana,1,0,0,49,1500.0,580.0,
10911,Apartamento,Ipanema,4,2,1,180,12000.0,2700.0,1300.0
10912,Apartamento,Todos os Santos,1,0,0,70,800.0,656.0,39.0
10913,Apartamento,Barra da Tijuca,4,3,4,304,15000.0,3800.0,750.0
10914,Apartamento,Catete,1,0,0,40,1300.0,590.0,680.0
10915,Apartamento,Barra da Tijuca,5,4,5,1147,24000.0,7827.0,6977.0
10916,Casa Comercial,Freguesia (Jacarepaguá),0,5,0,406,15000.0,,323.0
10917,Apartamento,Flamengo,2,1,1,81,2500.0,1345.0,
10918,Apartamento,Vila da Penha,2,1,0,47,1800.0,604.0,
10919,Apartamento,Maracanã,3,0,0,90,2000.0,750.0,
10920,Quitinete,Copacabana,1,0,1,30,1350.0,453.0,24.0
10921,Apartamento,Leblon,3,1,1,100,4500.0,1099.0,
10922,Apartamento,Botafogo,1,1,1,43,1800.0,1036.0,130.0
10923,Apartamento,Botafogo,2,1,2,85,4230.0,1140.0,
10924,Apartamento,Riachuelo,2,2,1,63,1300.0,350.0,63.0
10925,Apartamento,Barra da Tijuca,2,1,2,74,3000.0,1732.0,205.0
10926,Apartamento,Bento Ribeiro,2,1,0,56,700.0,544.0,
10927,Apartamento,Ipanema,2,1,1,80,4400.0,617.0,299.0
10928,Apartamento,Vila Isabel,2,1,0,70,1600.0,564.0,24.0
10929,Apartamento,Leme,2,0,0,84,2700.0,720.0,1616.0
10930,Apartamento,Cachambi,2,1,1,51,1300.0,413.0,
10931,Apartamento,Barra da Tijuca,2,1,1,76,2000.0,980.0,210.0
10932,Apartamento,Quintino Bocaiúva,2,0,1,65,850.0,160.0,
10933,Apartamento,Tijuca,3,1,1,84,2350.0,900.0,
10934,Apartamento,Copacabana,3,1,0,122,4000.0,1250.0,185.0
10935,Quitinete,Botafogo,1,0,0,23,1200.0,561.0,29.0
10936,Apartamento,Irajá,2,1,0,90,1310.0,220.0,32.0
10937,Apartamento,Cachambi,2,1,0,70,1100.0,281.0,26.0
10938,Apartamento,Barra da Tijuca,4,4,4,436,15000.0,4800.0,1240.0
10939,Apartamento,Leblon,4,1,2,160,11000.0,2900.0,
10940,Apartamento,Copacabana,4,1,1,150,4900.0,1907.0,
10941,Apartamento,Botafogo,3,2,1,133,5000.0,1645.0,
10942,Apartamento,Laranjeiras,2,1,0,75,2200.0,910.0,107.0
10943,Casa de Condomínio,Campo Grande,2,1,2,80,1500.0,490.0,
10944,Apartamento,Tijuca,3,1,1,110,1600.0,900.0,1474.0
10945,Apartamento,Jardim Botânico,3,2,1,110,4300.0,2500.0,403.0
10946,Apartamento,Copacabana,2,1,0,45,1600.0,630.0,120.0
10947,Casa de Condomínio,Recreio dos Bandeirantes,4,2,4,198,4500.0,1161.0,
10948,Apartamento,Copacabana,2,1,0,79,2800.0,698.0,102.0
10949,Apartamento,Lagoa,3,1,1,110,4500.0,1786.0,4366.0
10950,Quitinete,Flamengo,1,0,0,30,1200.0,580.0,
10951,Apartamento,Vila da Penha,1,1,1,90,1500.0,295.0,
10952,Apartamento,Humaitá,2,1,0,64,2600.0,1030.0,191.0
10953,Apartamento,Leblon,4,1,1,140,8500.0,2056.0,400.0
10954,Casa,Realengo,2,1,0,70,1200.0,50.0,
10955,Apartamento,Flamengo,6,1,2,400,10000.0,3300.0,803.0
10956,Apartamento,Barra da Tijuca,4,3,2,220,7500.0,3000.0,680.0
10957,Apartamento,Copacabana,3,0,1,96,3300.0,974.0,
10958,Apartamento,São Conrado,3,2,1,148,6000.0,1800.0,200.0
10959,Apartamento,Barra da Tijuca,2,1,0,52,1100.0,640.0,102.0
10960,Apartamento,Freguesia (Jacarepaguá),2,1,0,55,1000.0,330.0,37.0
10961,Apartamento,Leblon,3,2,1,179,8500.0,3990.0,
10962,Apartamento,Freguesia (Jacarepaguá),1,1,0,45,1400.0,566.0,
10963,Apartamento,Flamengo,2,1,1,98,3300.0,1400.0,200.0
10964,Apartamento,Ipanema,1,1,1,120,9000.0,3500.0,526.0
10965,Apartamento,Leblon,2,1,2,150,8000.0,1160.0,500.0
10966,Apartamento,Ipanema,2,1,2,95,8500.0,4000.0,800.0
10967,Apartamento,Barra da Tijuca,3,3,3,260,9000.0,3903.0,647.0
10968,Apartamento,Ipanema,5,2,2,300,16000.0,2100.0,450.0
10969,Apartamento,Vila Isabel,2,1,0,70,1600.0,533.0,24.0
10970,Apartamento,Jardim Botânico,2,1,1,85,2500.0,1500.0,103.0
10971,Apartamento,Santa Teresa,1,0,1,45,1700.0,310.0,
10972,Apartamento,Tijuca,2,0,1,61,1500.0,515.0,63.0
10973,Flat,Barra da Tijuca,1,0,1,25,1456.0,884.0,160.0
10974,Quitinete,Copacabana,1,0,0,21,1800.0,300.0,25.0
10975,Apartamento,Freguesia (Jacarepaguá),2,1,1,67,1600.0,700.0,
10976,Apartamento,Campo Grande,2,1,0,41,690.0,,
10977,Apartamento,Jardim Botânico,2,1,0,60,3000.0,500.0,50.0
10978,Apartamento,Barra da Tijuca,4,1,1,161,5500.0,1200.0,386.0
10979,Casa,Glória,6,2,0,400,10000.0,,370.0
10980,Apartamento,Ipanema,3,1,1,140,7200.0,2900.0,500.0
10981,Apartamento,Encantado,2,1,0,60,1100.0,455.0,36.0
10982,Apartamento,Leme,1,0,0,52,1500.0,608.0,77.0
10983,Apartamento,Laranjeiras,1,0,0,24,1600.0,215.0,13.0
10984,Apartamento,Ipanema,3,3,2,186,12000.0,2988.0,9115.0
10985,Apartamento,Ipanema,1,0,0,50,4000.0,,
10986,Apartamento,Ipanema,2,1,2,110,8500.0,2062.0,
10987,Apartamento,Catete,2,1,0,71,2200.0,725.0,109.0
10988,Apartamento,Jardim Guanabara,2,1,0,70,1600.0,,
10989,Apartamento,Leme,3,1,0,108,3500.0,802.0,179.0
10990,Apartamento,Leblon,3,2,1,140,5000.0,3990.0,582.0
10991,Apartamento,Vila Kosmos,2,1,0,63,1300.0,400.0,
10992,Apartamento,Campo Grande,3,1,0,80,1300.0,700.0,
10993,Apartamento,Glória,2,0,0,70,1900.0,668.0,67.0
10994,Apartamento,Grajaú,2,1,1,94,1800.0,550.0,198.0
10995,Apartamento,Recreio dos Bandeirantes,2,1,1,80,1500.0,773.0,116.0
10996,Apartamento,Catete,3,1,0,150,4500.0,1000.0,
10997,Apartamento,Barra da Tijuca,3,0,1,80,3000.0,1160.0,1300.0
10998,Apartamento,São Francisco Xavier,2,1,1,64,1200.0,642.0,55.0
10999,Apartamento,Barra da Tijuca,2,1,1,70,2500.0,1900.0,400.0
11000,Apartamento,Barra da Tijuca,2,1,0,58,1800.0,698.0,
11001,Apartamento,Barra da Tijuca,3,2,3,150,3200.0,1555.0,
11002,Apartamento,Andaraí,2,0,0,65,1400.0,495.0,
11003,Apartamento,Méier,2,1,0,76,1000.0,715.0,60.0
11004,Apartamento,Copacabana,2,0,0,60,1700.0,1315.0,
11005,Apartamento,Jardim Botânico,2,1,1,74,3000.0,1100.0,203.0
11006,Apartamento,Recreio dos Bandeirantes,2,1,1,87,1700.0,620.0,
11007,Casa de Condomínio,Freguesia (Jacarepaguá),3,4,1,310,3500.0,20.0,280.0
11008,Apartamento,Taquara,2,1,0,60,1300.0,500.0,50.0
11009,Apartamento,Barra da Tijuca,4,1,1,78,3500.0,,
11010,Flat,Copacabana,1,0,0,48,3500.0,1400.0,30.0
11011,Apartamento,Grajaú,4,1,1,124,2500.0,1045.0,
11012,Apartamento,Lagoa,2,1,1,100,6000.0,986.0,400.0
11013,Apartamento,Copacabana,5,5,5,550,18000.0,3100.0,934.0
11014,Casa de Condomínio,Méier,3,1,2,114,1700.0,50.0,
11015,Apartamento,Copacabana,4,2,2,350,12000.0,3800.0,1280.0
11016,Apartamento,Barra da Tijuca,4,2,2,161,5700.0,2435.0,440.0
11017,Apartamento,Copacabana,3,0,2,94,3000.0,980.0,220.0
11018,Casa,Barra da Tijuca,3,2,3,338,3500.0,954.0,
11019,Apartamento,Leme,2,1,0,80,3800.0,780.0,24.0
11020,Apartamento,Copacabana,2,0,0,110,3000.0,800.0,218.0
11021,Apartamento,Cascadura,2,1,0,58,800.0,235.0,
11022,Apartamento,Lagoa,3,1,1,105,4200.0,1244.0,294.0
